Time,Bid,Ask
1481553015907876820,110.6,110.63
1481553016180461488,110.6,110.62
1481553016190985568,110.6,110.63
1481553016482908965,110.6,110.63
1481553016483349405,110.61,110.63
1481553016483837635,110.6,110.63
1481553016483999887,110.6,110.63
1481553016484166006,110.6,110.62
1481553016485013985,110.6,110.63
1481553016498737558,110.61,110.63
1481553016498779212,110.61,110.63
1481553016498872158,110.61,110.63
1481553016498904250,110.61,110.63
1481553016499665268,110.61,110.63
1481553016732863956,110.61,110.63
1481553016873470926,110.61,110.63
1481553016874288544,110.61,110.63
1481553016893451654,110.61,110.63
1481553017233563060,110.61,110.63
1481553017234445170,110.61,110.63
1481553017273804938,110.61,110.63
1481553017344746882,110.61,110.63
1481553018095869127,110.61,110.63
1481553019033056129,110.61,110.63
1481553019151665166,110.61,110.63
1481553019331067895,110.61,110.63
1481553019331908856,110.61,110.63
1481553019904182285,110.61,110.63
1481553020398765649,110.61,110.63
1481553020540144213,110.61,110.63
1481553020620905317,110.61,110.63
1481553020621030325,110.61,110.63
1481553020621033490,110.61,110.63
1481553020621106242,110.61,110.63
1481553020621969708,110.61,110.63
1481553020759364025,110.61,110.63
1481553020975417269,110.61,110.63
1481553021103521781,110.61,110.63
1481553021294150677,110.61,110.63
1481553021294246317,110.61,110.63
1481553021313575421,110.61,110.63
1481553021413824926,110.61,110.63
1481553021414104648,110.61,110.63
1481553021414151597,110.61,110.64
1481553021414459839,110.62,110.64
1481553021414465735,110.62,110.64
1481553021414548928,110.62,110.64
1481553021414599592,110.62,110.65
1481553021415019454,110.62,110.65
1481553021415482337,110.62,110.65
1481553021418595859,110.63,110.65
1481553021432441603,110.62,110.65
1481553021457142874,110.62,110.64
1481553021468100949,110.62,110.64
1481553021481818363,110.62,110.64
1481553021490698656,110.62,110.65
1481553021490727009,110.62,110.65
1481553021491162749,110.63,110.65
1481553021503525986,110.62,110.65
1481553021503829586,110.62,110.65
1481553021505033898,110.63,110.65
1481553021512090680,110.62,110.65
1481553021513579271,110.63,110.65
1481553021527143158,110.62,110.65
1481553021569384586,110.63,110.65
1481553021606027405,110.62,110.65
1481553021776123305,110.63,110.65
1481553022878200317,110.62,110.65
1481553025176481482,110.63,110.65
1481553025177357812,110.62,110.65
1481553025178282551,110.63,110.65
1481553025521700087,110.62,110.65
1481553025580216093,110.63,110.65
1481553025997386105,110.62,110.65
1481553025998243690,110.62,110.64
1481553025999054931,110.62,110.65
1481553025999946905,110.62,110.64
1481553026000787349,110.62,110.65
1481553026079333063,110.62,110.64
1481553026131740219,110.62,110.64
1481553026276130865,110.62,110.64
1481553026298927740,110.62,110.64
1481553026396282826,110.62,110.64
1481553026809703219,110.62,110.64
1481553026810210063,110.62,110.64
1481553026810225147,110.62,110.64
1481553026811064752,110.62,110.64
1481553026818367459,110.62,110.64
1481553026833163332,110.62,110.64
1481553026833282034,110.62,110.64
1481553026853985442,110.62,110.64
1481553027076073425,110.62,110.64
1481553027080119232,110.62,110.64
1481553027080994201,110.62,110.64
1481553027130951434,110.62,110.64
1481553027212483641,110.62,110.64
1481553027975440347,110.62,110.64
1481553029668825356,110.62,110.64
1481553029669314437,110.62,110.64
1481553029669458521,110.62,110.64
1481553029752515626,110.62,110.64
1481553029752535575,110.62,110.64
1481553030014955386,110.62,110.64
1481553030334325167,110.62,110.64
1481553031857481763,110.62,110.64
1481553031866306541,110.62,110.64
1481553037917066962,110.62,110.64
1481553037974512696,110.62,110.64
1481553038126004692,110.62,110.64
1481553038643445999,110.62,110.64
1481553038797877654,110.62,110.64
1481553039204137904,110.62,110.64
