Time,Bid,Ask
1481552848516385866,25.96,26.01
1481552848521514867,25.96,30.9
1481552848523594466,25.96,26.04
1481552855934770376,25.96,30.9
1481552855936854247,25.96,26.01
1481552867856604250,25.96,30.9
1481552867858686424,25.96,26.04
1481552884504910498,25.96,30.9
1481552884507045150,25.96,26.1
1481552884974755143,25.96,30.9
1481552884976844338,25.96,26.04
1481552888559967611,25.96,26.01
1481552888560051266,25.96,26.04
1481552888718028189,25.99,26.04
1481552888738105651,25.96,26.04
1481552917287438205,25.96,26.01
1481552917287753667,25.96,26.04
1481552936462368800,25.96,30.9
1481552936464485480,25.96,26.09
1481552936515432578,25.96,30.9
1481552936517537373,25.96,26.1
1481552936544946148,25.96,30.9
1481552936547049803,25.96,26.15
1481552937900948296,25.96,30.9
1481552937903033171,25.96,26.04
1481552939079431883,25.96,30.9
1481552939081525901,25.96,26.09
1481552939285808023,25.96,30.9
1481552939287893387,25.96,26.04
1481552948499134707,25.99,26.04
1481552948519193738,25.96,26.04
1481552957300127866,25.96,26.01
1481552959308711704,25.99,26.01
1481552959308788380,25.99,26.04
1481552959310739890,25.96,26.04
1481552970882378248,25.96,26.0
1481552970902504046,25.96,26.04
1481552992365018352,25.96,30.9
1481552992365055180,25.98,30.9
1481552992366925478,25.99,30.9
1481552992367190548,25.98,30.9
1481552992367514489,25.98,26.1
1481552992374717166,25.98,30.9
1481552992376790421,25.98,26.13
1481552993032769049,25.98,30.9
1481552993034541285,25.99,30.9
1481552993035931514,25.99,26.1
1481552995199162733,25.98,26.1
1481552995838589371,25.99,26.1
1481552995944729337,25.98,26.1
1481552995983726751,25.96,26.1
1481552995984909393,25.96,30.9
1481552995987016666,25.96,26.1
1481552995989281033,25.96,30.9
1481552995991852839,25.96,26.04
1481552996063542968,25.96,30.9
1481552996065590864,25.96,26.1
1481552996562367787,25.96,30.9
1481552996564484823,25.96,26.04
1481552997684921445,25.96,26.01
1481552997705052755,25.96,26.04
1481552999996328246,25.98,26.04
1481553000007155616,25.98,26.0
1481553000007592009,25.98,26.04
1481553000009206022,25.96,26.04
1481553000040636495,25.96,26.08
1481553000119503857,25.96,26.0
1481553000131902139,25.97,26.0
1481553000142357174,25.97,26.04
1481553000186725509,25.97,26.08
1481553000194341434,25.97,26.15
1481553000196254723,25.97,30.9
1481553000196471126,25.98,30.9
1481553000269429412,25.98,26.13
1481553000299789579,25.98,30.9
1481553000320127603,25.97,30.9
1481553000339772387,25.97,26.1
1481553000528815042,25.97,30.9
1481553000532344714,25.97,26.15
1481553000732928072,25.97,30.9
1481553000735139880,25.97,26.04
1481553001300021722,25.96,26.04
1481553001512280182,25.92,26.04
1481553002278127527,25.9,26.04
1481553002280208679,25.9,26.04
1481553002370803078,25.9,25.99
1481553002437786287,25.96,25.99
1481553002437811286,25.96,26.04
1481553002443443494,25.96,26.07
1481553002443941540,25.96,26.07
1481553002444031097,25.96,26.07
1481553002445820167,25.96,26.04
1481553002449194868,25.96,26.07
1481553002451030968,25.96,26.01
1481553002480815215,25.96,26.01
