Time,Bid,Ask
2009-11-03,28.77,30.8
2009-11-04,26.61,28.81
2009-11-05,25.41,27.39
2009-11-06,24.06,26.17
2009-11-09,22.78,24.24
2009-11-10,22.78,23.53
2009-11-11,21.61,23.68
2009-11-12,22.91,24.61
2009-11-13,23.22,24.43
2009-11-16,22.02,23.42
2009-11-17,22.27,23.33
2009-11-18,21.63,22.65
2009-11-19,21.63,24.2
2009-11-20,22.14,23.45
2009-11-23,20.9,21.98
2009-11-24,20.35,21.87
2009-11-25,20.05,20.57
2009-11-27,23.12,25.93
2009-11-30,24.19,25.57
2009-12-01,21.88,24.51
2009-12-02,21.01,22.19
2009-12-03,20.61,22.5
2009-12-04,20.62,22.76
2009-12-07,21.6,22.46
2009-12-08,22.84,23.97
2009-12-09,22.54,24.2
2009-12-10,21.77,22.66
2009-12-11,21.39,22.31
2009-12-14,20.57,21.59
2009-12-15,20.91,21.87
2009-12-16,20.46,21.5
2009-12-17,21.4,22.86
2009-12-18,21.68,23.02
2009-12-21,20.28,21.51
2009-12-22,19.54,20.4
2009-12-23,19.35,19.97
2009-12-24,19.25,19.67
2009-12-28,19.9,20.53
2009-12-29,19.62,20.12
2009-12-30,19.93,20.44
2009-12-31,19.89,21.83
2010-01-04,20.03,21.68
2010-01-05,19.34,20.13
2010-01-06,18.77,19.68
2010-01-07,18.7,19.71
2010-01-08,18.11,19.27
2010-01-11,16.86,17.74
2010-01-12,17.95,19.46
2010-01-13,17.56,18.72
2010-01-14,17.38,18.27
2010-01-15,17.63,19.02
2010-01-19,17.33,18.85
2010-01-20,18.44,19.69
2010-01-21,18.27,22.3
2010-01-22,22.27,28.01
2010-01-25,24.61,27.32
2010-01-26,22.77,26.22
2010-01-27,23.14,25.69
2010-01-28,22.69,25.3
2010-01-29,22.11,25.03
2010-02-01,22.58,24.33
2010-02-02,21.08,22.99
2010-02-03,21.33,22.11
2010-02-04,22.63,26.32
2010-02-05,25.37,29.22
2010-02-08,25.48,27.11
2010-02-09,24.78,26.56
2010-02-10,24.8,26.77
2010-02-11,23.87,26.11
2010-02-12,22.73,25.54
2010-02-16,22.13,23.57
2010-02-17,21.7,22.6
2010-02-18,20.6,22.21
2010-02-19,19.71,21.14
2010-02-22,19.59,21.0
2010-02-23,20.06,21.94
2010-02-24,20.22,21.58
2010-02-25,20.06,22.68
2010-02-26,19.32,20.53
2010-03-01,19.18,19.94
2010-03-02,18.6,19.36
2010-03-03,18.42,19.3
2010-03-04,18.58,19.27
2010-03-05,17.23,18.15
2010-03-08,17.56,17.96
2010-03-09,17.51,18.19
2010-03-10,17.43,18.6
2010-03-11,18.06,19.34
2010-03-12,17.58,18.53
2010-03-15,17.96,18.78
2010-03-16,17.42,18.01
2010-03-17,16.52,17.17
2010-03-18,16.31,16.99
2010-03-19,16.17,17.57
2010-03-22,16.77,18.34
2010-03-23,16.21,17.09
2010-03-24,16.83,17.92
2010-03-25,16.62,18.54
2010-03-26,17.35,18.69
2010-03-29,17.57,18.28
2010-03-30,17.13,18.08
2010-03-31,17.29,17.92
2010-04-01,16.79,18.09
2010-04-05,17.02,18.16
2010-04-06,16.08,17.54
2010-04-07,16.16,17.21
2010-04-08,16.3,17.8
2010-04-09,16.06,16.65
2010-04-12,15.23,16.0
2010-04-13,15.81,16.77
2010-04-14,15.55,16.38
2010-04-15,15.68,16.5
2010-04-16,16.11,19.7
2010-04-19,17.34,19.55
2010-04-20,15.73,16.89
2010-04-21,15.5,16.85
2010-04-22,16.2,18.19
2010-04-23,16.12,16.71
2010-04-26,17.07,17.53
2010-04-27,17.94,23.2
2010-04-28,20.86,23.03
2010-04-29,18.44,20.37
2010-04-30,18.41,22.39
2010-05-03,19.61,22.41
2010-05-04,22.46,25.7
2010-05-05,23.75,27.23
2010-05-06,24.43,40.71
2010-05-07,31.71,42.15
2010-05-10,25.68,30.89
2010-05-11,25.86,31.04
2010-05-12,24.98,26.67
2010-05-13,24.3,26.85
2010-05-14,28.4,33.24
2010-05-17,30.76,35.25
2010-05-18,28.09,34.17
2010-05-19,33.07,38.42
2010-05-20,40.3,46.37
2010-05-21,38.95,48.2
2010-05-24,35.57,41.74
2010-05-25,34.59,43.74
2010-05-26,24.1,35.02
2010-05-27,29.54,31.03
2010-05-28,29.53,33.3
2010-06-01,31.82,35.68
2010-06-02,29.94,34.57
2010-06-03,29.12,31.2
2010-06-04,31.81,36.12
2010-06-07,34.43,36.8
2010-06-08,33.36,37.38
2010-06-09,30.23,34.12
2010-06-10,29.69,31.77
2010-06-11,28.6,31.79
2010-06-14,26.98,28.72
2010-06-15,25.68,27.84
2010-06-16,25.34,26.72
2010-06-17,25.05,26.64
2010-06-18,23.3,24.88
2010-06-21,22.87,25.64
2010-06-22,24.41,27.05
2010-06-23,26.54,28.55
2010-06-24,27.53,30.27
2010-06-25,28.07,30.41
2010-06-28,28.47,29.9
2010-06-29,31.22,35.39
2010-06-30,31.74,34.63
2010-07-01,32.72,37.58
2010-07-02,29.35,31.88
2010-07-06,27.96,31.15
2010-07-07,26.84,29.56
2010-07-08,24.22,27.42
2010-07-09,24.37,25.67
2010-07-12,23.53,25.14
2010-07-13,23.12,24.57
2010-07-14,24.18,25.8
2010-07-15,24.74,27.24
2010-07-16,25.71,28.16
2010-07-19,25.12,27.3
2010-07-20,23.79,27.4
2010-07-21,23.59,26.63
2010-07-22,23.72,24.85
2010-07-23,23.32,25.17
2010-07-26,22.7,24.61
