Time,Bid,Ask
1481553442102511155,118.12,118.61
1481553442699897713,118.12,119.2
1481553454163216909,118.12,118.58
1481553454430462578,118.12,119.2
1481553459135465181,118.62,119.2
1481553459815468731,118.12,119.2
1481553481820429910,118.7,119.2
1481553482440447094,118.12,119.2
1481553492827867390,118.12,118.79
1481553492828806465,118.12,119.2
1481553523748014670,118.73,119.2
1481553524120089625,118.12,119.2
1481553532286041250,118.12,118.82
1481553532396803684,118.12,119.2
1481553544342464559,118.47,119.2
1481553549701140687,118.47,119.55
1481553551493691075,118.47,119.0
1481553552114692403,118.47,119.55
1481553603899015724,118.47,119.0
1481553604007696214,118.47,119.55
1481553623738363075,118.47,119.2
1481553627366902985,118.47,118.91
1481553628173717055,118.47,119.2
1481553630405311457,118.47,119.55
1481553638220548707,118.47,119.2
1481553657030388125,118.47,119.55
1481553668598608265,118.47,119.2
1481553685244748960,118.12,119.2
1481553699464260219,118.76,119.2
1481553703483026941,118.12,119.2
1481553713509658175,118.12,118.68
1481553713843234774,118.12,119.2
1481553735641126174,118.12,118.62
1481553735654679948,118.12,119.2
1481553736159359431,118.12,118.61
1481553736649415252,118.12,119.2
1481553740728630224,118.12,118.67
1481553740816482256,118.12,119.2
1481553753993641356,118.63,119.2
1481553754159244893,118.12,119.2
1481553754219619504,118.63,119.2
1481553755353493353,118.12,119.2
1481553756188445805,118.12,118.64
1481553756944615714,118.12,119.2
1481553827786840357,118.59,119.2
1481553831027452499,118.12,119.2
1481553835663769483,118.56,119.2
1481553838277319720,118.12,119.2
1481553857641473047,118.6,119.2
1481553857831741908,118.12,119.2
1481553863707569712,118.12,118.64
1481553864363439891,118.57,118.64
1481553868908517184,118.12,118.64
1481553871396865665,118.55,118.64
1481553874747410552,118.55,119.2
1481553875404106113,118.12,119.2
1481553885423317561,118.55,119.2
1481553887242952618,118.12,119.2
1481553900878137651,118.12,118.85
1481553901314400069,118.12,118.51
1481553902794361208,118.12,118.85
1481553925415072540,118.12,118.46
1481553926879985319,117.77,118.46
1481553927618895524,117.77,118.85
1481553939139423746,118.45,118.85
1481553939335131111,117.77,118.85
1481553947816236957,117.77,118.44
1481553950475243109,117.77,118.85
1481553966427575382,117.77,118.38
1481553968920565201,117.77,118.85
1481553969040397361,117.77,118.36
1481553971205354154,117.77,118.85
1481553983900190308,117.77,118.41
1481553986691162828,117.77,118.85
1481553997689353971,117.77,118.45
1481553998008702141,117.77,118.85
1481554002472207820,117.77,118.43
1481554004599271703,117.77,118.85
1481554007073338312,117.77,118.4
1481554009714406596,117.77,118.85
1481554019052807376,117.77,118.3
1481554021797368866,117.77,118.85
1481554021839789249,117.77,118.27
1481554024095516221,117.77,118.85
1481554034700799129,117.77,118.23
1481554036089755339,117.77,118.85
1481554040626436657,117.77,118.28
1481554043689517539,117.77,118.85
1481554045773655550,117.77,118.85
1481554057658166986,117.77,118.28
1481554058194900936,117.77,118.85
1481554058240137376,117.77,118.27
1481554065920235861,117.77,118.85
1481554084456521595,117.77,118.33
1481554084672910261,117.77,118.32
1481554088538371185,117.77,118.85
1481554089170889819,117.77,118.3
1481554091607400933,117.77,118.85
1481554098021653861,117.77,118.28
1481554100491000411,117.77,118.85
1481554100539104518,117.77,118.26
1481554105066450469,117.77,118.85
1481554113952055304,117.77,118.25
1481554114253795496,117.77,118.85
1481554124475965563,117.77,118.25
1481554126753519027,117.77,118.85
1481554134249784554,117.77,118.32
1481554137146428288,117.77,118.85
1481554142140331522,117.77,118.27
1481554144250789863,117.77,118.85
1481554155638323096,118.25,118.85
1481554155643096180,118.25,118.27
1481554156606106748,118.25,118.85
1481554171184815282,117.77,118.85
1481554172643972612,118.24,118.85
1481554174532544002,117.77,118.85
1481554175929693581,117.77,118.26
1481554183240890060,117.77,118.85
1481554193898100916,117.77,118.26
1481554193990836832,117.77,118.85
1481554203040979612,118.29,118.85
1481554203553293764,118.29,118.38
1481554204155171777,118.29,118.36
1481554205380185100,118.29,118.38
1481554205380215928,118.29,118.85
1481554220761548070,118.29,118.36
1481554223143394999,118.29,118.85
1481554239888814971,118.36,118.85
1481554243904211223,118.12,118.85
1481554279877688268,118.12,119.2
1481554326291727837,118.57,119.2
1481554342322199228,118.12,119.2
1481554358555808386,118.72,119.2
1481554359213344533,118.72,119.2
1481554359557109913,118.12,119.2
1481554436914538821,118.4,119.2
1481554439349854042,118.12,119.2
1481554441579542336,118.45,119.2
1481554531208497763,118.8,119.2
1481554532620449999,118.45,119.2
1481554532649570974,118.47,119.2
1481554532820590956,118.83,119.2
1481554533062296363,118.47,119.2
1481554544253436768,118.45,119.2
1481554557555172843,118.74,119.2
1481554557637922748,118.45,119.2
1481554579311030439,118.7,119.2
1481554579314870469,118.45,119.2
1481554597384850884,118.74,119.2
1481554597485516878,118.45,119.2
1481554597488361052,118.76,119.2
1481554598073859512,118.45,119.2
1481554631268176570,118.47,119.2
1481554654990180467,118.8,119.2
1481554664938102982,118.47,119.2
1481554680834594028,118.81,119.2
1481554681840778151,118.47,119.2
1481554682863361956,118.78,119.2
1481554684808316515,118.47,119.2
1481554731425787632,118.45,119.2
1481554743436296314,118.78,119.2
1481554744771286601,118.45,119.2
1481554776846012577,118.75,119.2
1481554776855525919,118.76,119.2
1481554778668824680,118.45,119.2
1481554789070901457,118.81,119.2
1481554789784507594,118.45,119.2
1481554801053045720,118.45,118.75
1481554801835500469,118.45,119.2
1481554867450613061,118.47,119.2
1481554883132953713,118.45,119.2
1481554915103693744,118.79,119.2
1481554919581714898,118.47,119.2
1481554921728901612,118.47,118.78
1481554921872550633,118.47,119.2
1481554922205742018,118.81,119.2
1481554922521958437,118.47,119.2
1481554926861785285,118.45,119.2
1481554952240814818,118.75,119.2
1481554952242152419,118.76,119.2
1481554952249432599,118.45,119.2
1481554986319006131,118.73,119.2
1481554986321838205,118.45,119.2
1481554994615188919,118.69,119.2
1481554994622071593,118.45,119.2
1481555002649637498,118.62,119.2
1481555004606529518,118.45,119.2
1481555012510008455,118.63,119.2
1481555039571415600,118.12,119.2
1481555078646516275,118.23,119.2
1481555100211900627,118.12,119.2
1481555101054208433,118.12,119.02
1481555152377514623,118.12,118.85
1481555187166713641,117.77,118.85
1481555221489982886,118.12,118.85
1481555232331946881,118.12,118.55
1481555232708917230,118.12,118.85
1481555251962497243,118.12,119.02
1481555258558651647,118.58,119.02
1481555262360356534,118.12,119.02
1481555266395435319,118.12,118.61
1481555267815255126,118.12,119.02
1481555310055168910,118.12,118.85
1481555343288918865,118.12,118.54
1481555343386326034,118.12,118.85
1481555361995214432,118.12,118.5
1481555362007297731,118.12,118.85
1481555445686157507,117.77,118.85
1481555470095866093,118.12,118.85
1481555488931178446,118.12,118.85
1481555489183737221,118.12,118.5
1481555507903797946,118.12,118.85
1481555514025249758,118.12,118.49
1481555514025270697,118.12,118.85
1481555537951458099,118.12,118.46
1481555540719927850,118.12,118.85
1481555540920146695,118.45,118.85
1481555541383713485,118.12,118.85
1481555543982345362,118.49,118.85
1481555553972487672,118.12,118.85
1481555593594835090,118.12,118.47
1481555603807523812,118.12,118.47
1481555607821915185,118.12,118.47
1481555619931737557,118.12,118.85
1481555627863256111,117.77,118.85
1481555627901828442,117.77,118.41
1481555628001015630,117.77,118.41
1481555636934646131,117.77,118.41
1481555641031670574,117.77,118.85
1481555665101171370,117.77,118.41
1481555667173675216,117.77,118.85
1481555669070147770,117.77,118.43
1481555673082042248,117.77,118.85
1481555697370900565,118.12,118.85
1481555697714364982,118.48,118.85
1481555697739129590,118.12,118.85
1481555739013056494,118.45,118.85
1481555740134969650,118.12,118.85
1481555756839866279,118.44,118.85
1481555760152255203,118.12,118.85
1481555790650462565,117.77,118.85
1481555804532540792,118.12,118.85
1481555823712894544,118.12,118.51
1481555834743588157,118.12,118.51
1481555842489602510,118.12,118.51
1481555842489877664,118.12,118.85
1481555846778422860,118.12,118.48
1481555851800312072,118.12,118.85
1481555855823185513,118.12,118.44
1481555863860771813,118.12,118.85
1481555897822503757,117.77,118.85
1481555900990193429,117.77,118.41
1481555924022364005,117.77,118.41
1481555926547399066,117.77,118.85
1481555940565208387,118.38,118.85
1481555949594281012,117.77,118.85
1481555971130187188,117.77,118.34
1481555976358093960,118.28,118.34
1481555977007401212,117.77,118.34
1481555977012621180,118.3,118.34
1481555977358113451,117.77,118.34
1481555978153376934,117.77,118.85
1481555978550659089,118.32,118.85
1481555979162834736,117.77,118.85
1481555992662813630,118.33,118.85
1481555992889038735,117.77,118.85
1481556002381113865,117.77,118.38
1481556013629422738,117.77,118.85
1481556017651623441,117.77,118.39
1481556022886911840,117.77,118.39
1481556022889836204,117.77,118.85
1481556039135376693,118.39,118.85
1481556044478095006,118.42,118.85
1481556044479724664,118.39,118.85
1481556044511717198,118.42,118.85
1481556044561520795,118.39,118.85
1481556044565751404,118.43,118.85
1481556062142564212,117.77,118.85
1481556079813721578,118.12,118.85
1481556120179274424,118.28,118.85
1481556121379478772,118.44,118.85
1481556121379685945,118.44,118.85
1481556129949669822,118.44,118.85
1481556129949847595,118.28,118.85
1481556196282822839,118.28,118.39
1481556196286860242,118.28,118.85
1481556196660781265,118.28,118.4
1481556198893655379,118.28,118.85
1481556198938519187,118.28,118.38
1481556198983518229,118.28,118.85
1481556211544714328,118.39,118.85
1481556218608123326,118.28,118.85
1481556246591390007,118.41,118.85
1481556248590749913,118.28,118.85
1481556263900880272,118.43,118.85
1481556277515356800,118.28,118.85
1481556291300329626,118.39,118.85
1481556295070388662,118.28,118.85
1481556319693673565,118.28,118.39
1481556325708007501,118.28,118.85
1481556340014477154,118.37,118.85
1481556342659677066,118.28,118.85
1481556360662843164,118.34,118.85
1481556360792095921,118.28,118.85
1481556372425031813,118.28,118.34
1481556380866822510,117.77,118.34
1481556385457118528,117.77,118.85
1481556408157957884,118.25,118.85
1481556409325150605,117.77,118.85
1481556442195374399,118.27,118.85
1481556444527715684,117.77,118.85
1481556447076665354,117.77,118.31
1481556456927925365,117.77,118.85
1481556472772055991,118.3,118.85
1481556473072002500,118.31,118.85
1481556473111634850,118.3,118.85
1481556477783575801,118.29,118.85
1481556495951339037,117.77,118.85
1481556505014091615,117.77,118.32
1481556580462966520,117.77,118.85
1481556592366958343,117.77,118.27
1481556593888024628,118.24,118.27
1481556593905547407,118.24,118.85
1481556598357196581,117.77,118.85
1481556599034257398,117.42,118.85
1481556599034269677,0.0,118.85
1481556599034270716,0.0,119.7
1481556608548538371,118.21,119.7
1481556621576524383,0.0,119.7
1481556634791550786,0.0,118.29
1481556640814138443,0.0,118.3
1481556644653249117,0.0,119.7
1481556651938106811,118.3,119.7
1481556653249728407,0.0,119.7
1481556653251828643,118.32,119.7
1481556653325128405,118.32,118.37
1481556657997043360,0.0,118.37
1481556659506579863,0.0,119.7
1481556672554555586,0.0,118.39
1481556672627373342,0.0,119.7
1481556673693988985,0.0,118.37
1481556674095626619,0.0,119.7
1481556698913929380,118.38,119.7
1481556703047430208,0.0,119.7
1481556705656452853,118.36,119.7
1481556706177828553,0.0,119.7
1481556706372087372,118.37,119.7
1481556708639571227,0.0,119.7
1481556721451829646,0.0,118.34
1481556723404632733,0.0,118.34
1481556723859079815,118.32,118.34
1481556725589836415,0.0,118.34
1481556726043721396,118.32,118.34
1481556727701754649,0.0,118.34
1481556732849707677,0.0,118.34
1481556736950993034,0.0,119.7
1481556742070850317,118.36,119.7
1481556742906895367,0.0,119.7
1481556749019296589,0.0,118.34
1481556758053951393,0.0,119.7
1481556758054589267,0.0,118.32
1481556760389262972,118.1,118.32
1481556761074712858,118.1,118.3
1481556761874805782,118.1,118.3
1481556763899738543,0.0,118.3
1481556767094458760,0.0,118.31
1481556768059448114,118.25,118.31
1481556768138455408,118.25,119.7
1481556769439910308,0.0,119.7
1481556771591597198,118.1,119.7
1481556778622314652,118.31,119.7
1481556778916847275,118.1,119.7
1481556794262965786,118.31,119.7
1481556801244479541,118.1,119.7
1481556822542525502,118.26,119.7
1481556822548408006,118.1,119.7
1481556826414202802,118.26,119.7
1481556827734160113,118.1,119.7
1481556834550652177,118.1,118.29
1481556834678460804,118.1,118.29
1481556837322994931,118.1,118.29
1481556839693470603,118.1,119.7
1481556849516761294,118.19,119.7
1481556849582265097,118.1,119.7
1481556853448901190,118.1,118.2
1481556860092565170,118.1,119.7
1481556877556954340,118.19,119.7
1481556877556991012,118.1,119.7
1481556896999588114,118.1,118.26
1481556900983449296,118.1,119.7
1481556903068701232,118.32,119.7
1481556906913172086,118.1,119.7
1481556913431834297,118.31,119.7
1481556921901343719,118.1,119.7
1481556938135400076,118.33,119.7
1481556944784044091,118.1,119.7
1481556949803600155,118.1,118.33
1481556951365511592,118.1,118.33
1481556954826176778,118.1,118.33
1481556961755729042,118.1,119.7
1481557037314808084,118.38,119.7
1481557040241395776,118.1,119.7
1481557040302956266,118.15,119.7
1481557057680290387,118.15,118.39
1481557067710034392,118.15,119.7
1481557084391434401,118.3,119.7
1481557100649369030,118.35,119.7
1481557103227701896,118.3,119.7
1481557108537274977,118.15,119.7
1481557124863237264,118.15,118.3
1481557130793738948,118.15,119.7
1481557132414009069,118.29,119.7
1481557132414246746,118.15,119.7
1481557153711764842,118.3,119.7
1481557157747941014,118.15,119.7
1481557174114496211,118.29,119.7
1481557176184237168,118.3,119.7
1481557198844772028,118.15,119.7
1481557276299932150,118.35,119.7
1481557276300186955,118.35,119.7
1481557277254565526,118.35,119.7
1481557277254750407,118.15,119.7
1481557295093617181,118.15,118.38
1481557304229885157,118.15,119.7
1481557315497888823,118.36,119.7
1481557321676718682,118.15,119.7
1481557337490359171,118.37,119.7
1481557337877693171,118.15,119.7
1481557358267088994,118.39,119.7
1481557358276593809,118.15,119.7
1481557366587786785,118.15,118.39
1481557374620090340,118.15,119.7
1481557395146751613,118.38,119.7
1481557395160950083,118.4,119.7
1481557408748729118,118.38,119.7
1481557408752069888,118.15,119.7
1481557424314036295,118.44,119.7
1481557432230652899,118.15,119.7
1481557472360168519,118.45,119.7
1481557472401699657,118.15,119.7
1481557475069492651,118.46,119.7
1481557477780787286,118.15,119.7
1481557490773625431,118.1,119.7
1481557490819889458,118.19,119.7
1481557499357100904,118.42,119.7
1481557501128157719,118.42,124.0
1481557514393537374,118.19,124.0
1481557599984943435,118.19,118.52
1481557601268481451,118.19,124.0
1481557608065391345,118.5,124.0
1481557608852221100,118.19,124.0
1481557618717257302,118.19,118.52
1481557619389747375,118.19,124.0
1481557638366432443,118.19,118.52
1481557640060246973,118.19,124.0
1481557640065997251,118.19,118.5
1481557652692940580,118.19,118.51
1481557654004420573,118.19,118.5
1481557655152018662,118.48,118.5
1481557657297576708,118.19,118.5
1481557659267563232,118.44,118.5
1481557660193558389,118.19,118.5
1481557661224229484,118.44,118.5
1481557661224291647,118.19,118.5
1481557663560535322,118.44,118.5
1481557664952484675,118.19,118.5
1481557664989969653,118.43,118.5
1481557668177748234,118.19,118.5
1481557668681999844,118.47,118.5
1481557668694606004,118.19,118.5
1481557705969250691,118.42,118.5
1481557715393939537,118.19,118.5
1481557715497292107,118.41,118.5
1481557726760578928,118.19,118.5
1481557726841906442,118.43,118.5
1481557728344650089,118.19,118.5
1481557742552461220,118.46,118.5
1481557747484873474,118.19,118.5
1481557766357382238,118.47,118.5
1481557771625002163,118.47,118.5
1481557775158580837,118.19,118.5
1481557785325649978,118.19,118.5
1481557796470140474,118.19,118.5
1481557801264643092,118.48,118.5
1481557801714070055,118.19,118.5
1481557820467481670,118.45,118.5
1481557826346476213,118.19,118.5
1481557854845169197,118.49,118.5
1481557865000602882,118.19,118.5
1481557866907613316,118.48,118.5
1481557867653038660,118.19,118.5
1481557901315108087,118.49,118.5
1481557904073124966,118.19,118.5
1481557908123815748,118.19,118.5
1481557908558334736,118.49,118.5
1481557908604062836,118.19,118.5
1481557921386336389,118.47,118.5
1481557922578997262,118.48,118.5
1481557951446486446,118.24,118.5
1481557986607992614,118.49,118.5
1481557986629724557,118.24,118.5
1481557987721258634,118.49,118.5
1481558005710999751,118.49,118.5
1481558013778366480,118.24,118.5
1481558019151631243,118.45,118.5
1481558020086529728,118.24,118.5
1481558028874345196,118.43,118.5
1481558054514208063,118.43,118.47
1481558054514229724,118.43,118.5
1481558062620108815,118.45,118.5
1481558067841097365,118.43,118.5
1481558091606201883,118.24,118.5
1481558091785935444,118.38,118.5
1481558124742440895,118.46,118.5
1481558129075992509,118.24,118.5
1481558132766478110,118.24,124.0
1481558137843885059,118.24,118.5
1481558137875645974,118.24,124.0
1481558163222921982,118.24,118.5
1481558166301050339,118.24,124.0
1481558172690653595,118.49,124.0
1481558173822213797,118.24,124.0
1481558177680611874,118.49,124.0
1481558179871205686,118.24,124.0
1481558179934591612,118.24,118.5
1481558203247253547,118.47,118.5
1481558214984153891,118.24,118.5
1481558224794550357,118.45,118.5
1481558227805433740,118.41,118.5
1481558237366572913,118.44,118.5
1481558237439162168,118.45,118.5
1481558238003401378,118.41,118.5
1481558253667326155,118.24,118.5
1481558260657493989,118.48,118.5
1481558262204356038,118.48,118.5
1481558262204785499,118.48,118.5
1481558262213397153,118.48,118.5
1481558262217294105,118.48,118.5
1481558262252499628,118.24,118.5
1481558280432731853,118.49,118.5
1481558283267680703,118.24,118.5
1481558322381846329,118.24,124.0
1481558345669662900,118.24,118.5
1481558345686652961,118.24,118.5
1481558345699796100,118.24,124.0
1481558345718186562,118.24,118.5
1481558350749600642,118.46,118.5
1481558352048173296,118.46,124.0
1481558356457839848,118.46,118.5
1481558370158011731,118.46,118.5
1481558375718603735,118.48,118.5
1481558391439417039,118.46,118.5
1481558400731820937,118.48,118.5
1481558404171430067,118.46,118.5
1481558424949452081,118.46,118.54
1481558424981019411,118.46,118.5
1481558425927218038,118.48,118.5
1481558428716938295,118.46,118.5
1481558428722531112,118.47,118.5
1481558429873262744,118.48,118.5
1481558436424137967,118.46,118.5
1481558436434665457,118.47,118.5
1481558436438480592,118.46,118.5
1481558441090433661,118.25,118.5
1481558464456236358,118.25,118.5
1481558578656514981,118.45,118.5
1481558582844445656,118.25,118.5
1481558585629677346,118.46,118.5
1481558585629762855,118.25,118.5
1481558592680504437,118.47,118.5
1481558594065706559,118.25,118.5
1481558610599786032,118.46,118.5
1481558611456500778,118.46,118.48
1481558611457682671,118.46,118.5
1481558611460457539,118.46,118.5
1481558611464118231,118.46,118.5
1481558613948303397,118.25,118.5
1481558621776930809,118.46,118.5
1481558621978491630,118.25,118.5
1481558622013526189,118.47,118.5
1481558624420910297,118.25,118.5
1481558640533218496,118.48,118.5
1481558641440153669,118.25,118.5
1481558642693901900,118.49,118.5
1481558643261449323,118.25,118.5
1481558656490441446,118.25,118.5
1481558660737882858,118.25,118.5
1481558665011732319,118.25,118.5
1481558665017268061,118.25,118.5
1481558665019130833,118.25,118.53
1481558686717636876,118.25,124.0
1481558695207883731,118.51,124.0
1481558695705136461,118.51,118.52
1481558697054754210,118.25,118.52
1481558724894025937,118.25,118.49
1481558724997277730,118.25,118.52
1481558730660619090,118.48,118.52
1481558730665793454,118.25,118.52
1481558734974027697,118.44,118.52
1481558750577847387,118.47,118.52
1481558751180702754,118.44,118.52
1481558752553907329,118.25,118.52
1481558756071034714,118.25,118.43
1481558757554783574,118.25,118.52
1481558785648257377,118.46,118.52
1481558785650502651,118.25,118.52
1481558795875708214,118.47,118.52
1481558805226864451,118.25,118.52
1481558842285532095,118.14,118.52
1481558842327767292,118.21,118.52
1481558877000802806,118.21,118.4
1481558893105330269,118.34,118.4
1481558894548851833,118.21,118.4
1481558919212947105,118.21,118.5
1481558927608675662,118.35,118.5
1481558934609266048,118.21,118.5
1481558993604496749,118.36,118.5
1481558997696871936,118.21,118.5
1481559006088659792,118.31,118.5
1481559079008755798,118.31,118.38
1481559080524890330,118.31,118.5
1481559138133712526,118.34,118.5
1481559148216621995,118.36,118.5
1481559191206724988,118.36,118.5
1481559191207181820,118.34,118.5
1481559191952464665,118.1,118.5
1481559321700523020,118.1,118.45
1481559350943561058,118.4,118.45
1481559358859481716,118.1,118.45
1481559365841601417,118.1,118.5
1481559433497950776,118.44,118.5
1481559438313636556,118.1,118.5
1481559473179797331,118.1,118.42
1481559479067928664,118.1,118.4
1481559479739012964,118.1,118.42
1481559497698198577,118.38,118.42
1481559500204088286,118.1,118.42
1481559503267934553,118.1,118.5
1481559527964264275,118.37,118.5
1481559531590178463,118.1,118.5
1481559634436667349,118.37,118.5
1481559634437828349,118.1,118.5
1481559640905524946,118.37,118.5
1481559642690562852,118.1,118.5
1481559662694920551,118.38,118.5
1481559663584257033,118.1,118.5
1481559663594596830,118.39,118.5
1481559665557454571,118.1,118.5
1481559677690610072,118.39,118.5
1481559685540733827,118.1,118.5
1481559686020165787,118.39,118.5
1481559687691957877,118.1,118.5
1481559693064589238,118.1,118.4
1481559707344537917,118.1,118.36
1481559707369969439,118.1,118.4
1481559713293464680,118.1,118.37
1481559713898514383,118.1,118.35
1481559724929084838,118.1,118.37
1481559738583337108,118.34,118.37
1481559747095512849,118.34,118.4
1481559755505186260,118.1,118.4
1481559763509473789,118.1,118.32
1481559764027658337,118.1,118.4
1481559803124924216,118.32,118.4
1481559804880592827,118.1,118.4
1481559827211135045,118.1,118.37
1481559827211174024,118.1,118.5
1481559836758096238,118.31,118.5
1481559836772928194,118.1,118.5
1481559940579656399,118.1,118.4
1481559954614462376,118.1,118.5
1481560079539313124,118.1,118.31
1481560085799848184,118.1,118.5
1481560095557157873,118.31,118.5
1481560095730575043,118.1,118.5
1481560125285752038,118.1,118.32
1481560125928452837,118.1,118.5
1481560131716417960,118.1,118.34
1481560161802783490,118.1,118.5
1481560234411037380,118.1,118.38
1481560235352530055,118.1,118.5
1481560287409324424,118.1,118.39
1481560287409425140,118.1,118.5
1481560319434714790,118.1,118.38
1481560320146302258,118.1,118.5
1481560335058689543,118.37,118.5
1481560338779507692,118.38,118.5
1481560341926970268,118.1,118.5
1481560384078196034,118.38,118.5
1481560395228708254,118.1,118.5
1481560395722660416,118.38,118.5
1481560396015089880,118.38,118.5
1481560396020872472,118.38,118.5
1481560396063548565,118.39,118.5
1481560396571191792,118.1,118.5
1481560420450397575,118.3,118.5
1481560442528824111,118.1,118.5
1481560452713368390,118.31,118.5
1481560453130345763,118.1,118.5
1481560454344958528,118.31,118.5
1481560454368483131,118.1,118.5
1481560459961497605,118.31,118.5
1481560460487745107,118.1,118.5
1481560497702975192,118.32,118.5
1481560499582149141,118.1,118.5
1481560557170179064,118.1,118.37
1481560597346483132,118.32,118.37
1481560599519271314,118.1,118.37
1481560603269292406,118.1,118.5
1481560605130005248,118.1,118.36
1481560605130041560,118.1,118.5
1481560611321949669,118.34,118.5
1481560617670625865,118.1,118.5
1481560624591477103,118.34,118.5
1481560624591497803,118.1,118.5
1481560641381866044,118.32,118.5
1481560648173650650,118.1,118.5
1481560714240103916,118.27,118.5
1481560772304638186,118.31,118.5
1481560787138124813,118.27,118.5
1481560799582846214,118.1,118.5
1481560854015028814,118.25,118.5
1481560859190369543,118.26,118.5
1481560859216508904,118.25,118.5
1481560859285062336,118.26,118.5
1481560859457966497,118.25,118.5
1481560863349487620,118.26,118.5
1481560864466116336,118.25,118.5
1481560864479769499,118.27,118.5
1481560866271054922,118.1,118.5
1481560866690089540,118.27,118.5
1481560871583110480,118.1,118.5
1481560889029211527,118.29,118.5
1481560896766928070,118.24,118.5
1481560896979005645,118.1,118.5
1481560941669847498,118.3,118.5
1481560941670988720,118.1,118.5
1481560958225629330,118.1,118.38
1481560962443366240,118.1,118.39
1481560986058072120,118.35,118.39
1481560986450458547,118.1,118.39
1481560987709724249,118.36,118.39
1481560995611409118,118.1,118.39
1481561001706066613,118.37,118.39
1481561004526536773,118.1,118.39
1481561016533168502,118.1,118.35
1481561020214851290,118.1,118.39
1481561021823101936,118.1,118.5
1481561022708515931,118.1,118.33
1481561022786915898,118.1,118.5
1481561028057556805,118.1,118.34
1481561056489733008,118.1,118.5
1481561060782957652,118.29,118.5
1481561062805464542,118.1,118.5
1481561118313336654,118.28,118.5
1481561124428085824,118.1,118.5
1481561124473194913,118.3,118.5
1481561129292605391,118.1,118.5
1481561133263883676,118.1,118.31
1481561133686996401,118.1,118.5
1481561138133367215,118.1,118.34
1481561157470539749,118.3,118.34
1481561159224591864,118.1,118.34
1481561162199171843,118.1,118.5
1481561182862026999,118.1,118.28
1481561193901596929,118.1,118.5
1481561300202345684,118.17,118.5
1481561325651815903,118.1,118.5
1481561336604426023,117.6,118.5
1481561353420434015,118.18,118.5
1481561360855341964,118.18,118.25
1481561361683211846,117.6,118.25
1481561365870615915,117.6,118.5
1481561432170981331,117.6,124.0
1481561432179403002,117.6,118.4
1481561432491005051,117.6,124.0
1481561432498850013,117.6,118.3
1481561432807220634,117.6,124.0
1481561432815006205,117.6,118.2
1481561433183725457,117.6,124.0
1481561433199647735,117.6,118.1
1481561436043738978,0.0,118.1
1481561453468101238,0.0,118.1
1481561453694858169,0.0,118.1
1481561457567053464,0.0,124.0
