Time,Bid,Ask
2007-01-31,119.965,119.975
2007-02-01,120.72500000000001,120.735
2007-02-02,120.89500000000001,120.905
2007-02-05,120.935,120.945
2007-02-06,120.97500000000001,120.985
2007-02-07,121.22500000000001,121.235
2007-02-08,121.065,121.07499999999999
2007-02-09,120.135,120.145
2007-02-12,119.735,119.74499999999999
2007-02-13,120.765,120.77499999999999
2007-02-14,121.545,121.55499999999999
2007-02-15,121.705,121.71499999999999
2007-02-16,121.635,121.645
2007-02-20,121.89500000000001,121.905
2007-02-21,121.845,121.85499999999999
2007-02-22,121.75500000000001,121.765
2007-02-23,121.28500000000001,121.295
2007-02-26,121.185,121.195
2007-02-27,116.435,116.445
2007-02-28,117.635,117.645
2007-03-01,117.295,117.30499999999999
2007-03-02,115.75500000000001,115.765
2007-03-05,114.64500000000001,114.655
2007-03-06,116.61500000000001,116.625
2007-03-07,116.485,116.49499999999999
2007-03-08,117.495,117.505
2007-03-09,117.515,117.52499999999999
2007-03-12,117.685,117.695
2007-03-13,115.405,115.41499999999999
2007-03-14,116.25500000000001,116.265
2007-03-15,116.405,116.41499999999999
2007-03-16,115.625,115.63499999999999
2007-03-19,117.045,117.05499999999999
2007-03-20,117.665,117.675
2007-03-21,119.605,119.615
2007-03-22,119.50500000000001,119.515
2007-03-23,119.685,119.695
2007-03-26,119.525,119.535
2007-03-27,119.265,119.27499999999999
2007-03-28,118.375,118.38499999999999
2007-03-29,118.515,118.52499999999999
2007-03-30,118.545,118.55499999999999
2007-04-02,118.67500000000001,118.685
2007-04-03,119.92500000000001,119.935
2007-04-04,120.055,120.065
2007-04-05,120.405,120.41499999999999
2007-04-09,120.575,120.585
2007-04-10,120.72500000000001,120.735
2007-04-11,120.205,120.21499999999999
2007-04-12,120.765,120.77499999999999
2007-04-13,121.305,121.315
2007-04-16,122.44500000000001,122.455
2007-04-17,122.78500000000001,122.795
2007-04-18,122.94500000000001,122.955
2007-04-19,122.915,122.925
2007-04-20,124.065,124.07499999999999
2007-04-23,123.58500000000001,123.595
2007-04-24,123.635,123.645
2007-04-25,124.775,124.785
2007-04-26,124.92500000000001,124.935
2007-04-27,124.825,124.835
2007-04-30,123.78500000000001,123.795
2007-05-01,124.105,124.115
2007-05-02,124.83500000000001,124.845
2007-05-03,125.485,125.49499999999999
2007-05-04,125.995,126.005
2007-05-07,126.015,126.02499999999999
2007-05-08,125.83500000000001,125.845
2007-05-09,126.19500000000001,126.205
2007-05-10,124.855,124.865
2007-05-11,125.935,125.945
2007-05-14,125.635,125.645
2007-05-15,125.67500000000001,125.685
2007-05-16,126.53500000000001,126.545
2007-05-17,126.315,126.32499999999999
2007-05-18,127.39500000000001,127.405
2007-05-21,127.325,127.335
2007-05-22,127.235,127.24499999999999
2007-05-23,127.25500000000001,127.265
2007-05-24,126.11500000000001,126.125
2007-05-25,126.625,126.63499999999999
2007-05-29,127.08500000000001,127.095
2007-05-30,128.135,128.14499999999998
2007-05-31,128.005,128.015
2007-06-01,128.615,128.625
2007-06-04,128.635,128.64499999999998
2007-06-05,128.145,128.155
2007-06-06,126.745,126.755
2007-06-07,124.455,124.46499999999999
2007-06-08,126.105,126.115
2007-06-11,126.315,126.32499999999999
2007-06-12,124.92500000000001,124.935
2007-06-13,126.775,126.785
2007-06-14,127.575,127.585
2007-06-15,127.775,127.785
2007-06-18,127.605,127.615
2007-06-19,127.955,127.96499999999999
2007-06-20,126.17500000000001,126.185
2007-06-21,126.86500000000001,126.875
2007-06-22,125.655,125.66499999999999
2007-06-25,125.075,125.085
2007-06-26,123.78500000000001,123.795
2007-06-27,125.525,125.535
2007-06-28,125.50500000000001,125.515
2007-06-29,125.555,125.565
2007-07-02,126.69500000000001,126.705
2007-07-03,127.155,127.16499999999999
2007-07-05,127.025,127.035
2007-07-06,127.685,127.695
2007-07-09,127.705,127.71499999999999
2007-07-10,125.995,126.005
2007-07-11,126.875,126.88499999999999
2007-07-12,128.885,128.89499999999998
2007-07-13,129.235,129.245
2007-07-16,129.215,129.225
2007-07-17,129.155,129.165
2007-07-18,128.935,128.945
2007-07-19,129.445,129.45499999999998
2007-07-20,128.155,128.165
2007-07-23,128.535,128.545
2007-07-24,126.315,126.32499999999999
2007-07-25,126.545,126.55499999999999
2007-07-26,123.545,123.55499999999999
2007-07-27,121.135,121.145
2007-07-30,123.045,123.05499999999999
2007-07-31,121.625,121.63499999999999
2007-08-01,122.22500000000001,122.235
2007-08-02,123.205,123.21499999999999
2007-08-03,120.015,120.02499999999999
2007-08-06,122.045,122.05499999999999
2007-08-07,123.355,123.365
2007-08-08,125.075,125.085
2007-08-09,121.345,121.35499999999999
2007-08-10,120.805,120.815
2007-08-13,121.245,121.255
2007-08-14,119.375,119.38499999999999
2007-08-15,117.735,117.74499999999999
2007-08-16,118.625,118.63499999999999
2007-08-17,120.805,120.815
2007-08-20,120.745,120.755
2007-08-21,121.00500000000001,121.015
2007-08-22,122.39500000000001,122.405
2007-08-23,122.295,122.30499999999999
2007-08-24,123.815,123.82499999999999
2007-08-27,122.655,122.66499999999999
2007-08-28,119.935,119.945
2007-08-29,122.305,122.315
2007-08-30,122.00500000000001,122.015
2007-08-31,123.19500000000001,123.205
2007-09-04,124.44500000000001,124.455
2007-09-05,123.375,123.38499999999999
2007-09-06,123.635,123.645
2007-09-07,121.92500000000001,121.935
2007-09-10,121.69500000000001,121.705
2007-09-11,123.11500000000001,123.125
2007-09-12,123.42500000000001,123.435
2007-09-13,124.295,124.30499999999999
2007-09-14,124.28500000000001,124.295
2007-09-17,123.61500000000001,123.625
2007-09-18,127.265,127.27499999999999
2007-09-19,128.04500000000002,128.055
2007-09-20,127.11500000000001,127.125
2007-09-21,126.855,126.865
2007-09-24,126.625,126.63499999999999
2007-09-25,126.39500000000001,126.405
2007-09-26,127.03500000000001,127.045
2007-09-27,127.78500000000001,127.795
2007-09-28,127.355,127.365
2007-10-01,128.805,128.815
2007-10-02,128.625,128.635
2007-10-03,128.365,128.375
2007-10-04,128.565,128.575
2007-10-05,130.10500000000002,130.115
2007-10-08,129.395,129.405
2007-10-09,130.635,130.64499999999998
2007-10-10,130.415,130.42499999999998
2007-10-11,129.785,129.795
2007-10-12,130.505,130.515
2007-10-15,129.385,129.39499999999998
2007-10-16,128.365,128.375
2007-10-17,128.775,128.785
2007-10-18,128.29500000000002,128.305
2007-10-19,124.94500000000001,124.955
2007-10-22,125.64500000000001,125.655
2007-10-23,126.67500000000001,126.685
2007-10-24,126.435,126.445
2007-10-25,126.745,126.755
2007-10-26,128.245,128.255
2007-10-29,128.665,128.67499999999998
2007-10-30,127.765,127.77499999999999
2007-10-31,129.07500000000002,129.085
2007-11-01,126.095,126.10499999999999
2007-11-02,126.235,126.24499999999999
2007-11-05,125.25500000000001,125.265
2007-11-06,126.935,126.945
2007-11-07,123.465,123.475
2007-11-08,122.855,122.865
2007-11-09,121.165,121.175
2007-11-12,119.92500000000001,119.935
2007-11-13,123.595,123.60499999999999
2007-11-14,123.265,123.27499999999999
2007-11-15,121.485,121.49499999999999
2007-11-16,121.69500000000001,121.705
2007-11-19,119.97500000000001,119.985
2007-11-20,120.745,120.755
2007-11-21,118.25500000000001,118.265
2007-11-23,120.305,120.315
2007-11-26,117.655,117.66499999999999
2007-11-27,119.025,119.035
2007-11-28,122.825,122.835
2007-11-29,122.875,122.88499999999999
2007-11-30,124.095,124.10499999999999
2007-12-03,123.275,123.285
2007-12-04,122.165,122.175
2007-12-05,124.22500000000001,124.235
2007-12-06,126.00500000000001,126.015
2007-12-07,125.985,125.99499999999999
2007-12-10,126.94500000000001,126.955
2007-12-11,123.465,123.475
2007-12-12,124.685,124.695
2007-12-13,124.42500000000001,124.435
2007-12-14,122.86500000000001,122.875
2007-12-17,121.105,121.115
2007-12-18,121.765,121.77499999999999
2007-12-19,121.765,121.77499999999999
2007-12-20,122.53500000000001,122.545
2007-12-21,123.635,123.645
2007-12-24,124.565,124.57499999999999
2007-12-26,124.83500000000001,124.845
2007-12-27,123.265,123.27499999999999
2007-12-28,122.97500000000001,122.985
2007-12-31,122.045,122.05499999999999
2008-01-02,121.00500000000001,121.015
2008-01-03,120.94500000000001,120.955
2008-01-04,117.935,117.945
2008-01-07,117.83500000000001,117.845
2008-01-08,115.94500000000001,115.955
2008-01-09,117.19500000000001,117.205
2008-01-10,117.915,117.925
2008-01-11,117.00500000000001,117.015
2008-01-14,117.905,117.91499999999999
2008-01-15,115.345,115.35499999999999
2008-01-16,114.355,114.365
2008-01-17,111.355,111.365
2008-01-18,110.245,110.255
2008-01-22,109.105,109.115
2008-01-23,111.72500000000001,111.735
2008-01-24,112.69500000000001,112.705
2008-01-25,111.055,111.065
2008-01-28,112.885,112.895
2008-01-29,113.42500000000001,113.435
2008-01-30,112.625,112.63499999999999
2008-01-31,114.665,114.675
2008-02-01,116.50500000000001,116.515
2008-02-04,115.055,115.065
2008-02-05,111.965,111.975
2008-02-06,111.065,111.07499999999999
2008-02-07,111.795,111.80499999999999
2008-02-08,111.08500000000001,111.095
2008-02-11,111.625,111.63499999999999
2008-02-12,112.69500000000001,112.705
2008-02-13,113.83500000000001,113.845
2008-02-14,112.83500000000001,112.845
2008-02-15,112.805,112.815
2008-02-19,113.135,113.145
2008-02-20,113.435,113.445
2008-02-21,112.50500000000001,112.515
2008-02-22,113.19500000000001,113.205
2008-02-25,114.625,114.63499999999999
2008-02-26,115.50500000000001,115.515
2008-02-27,115.375,115.38499999999999
2008-02-28,114.265,114.27499999999999
2008-02-29,111.69500000000001,111.705
2008-03-03,111.405,111.41499999999999
2008-03-04,111.025,111.035
2008-03-05,111.705,111.71499999999999
2008-03-06,109.39500000000001,109.405
2008-03-07,108.275,108.285
2008-03-10,106.855,106.865
2008-03-11,110.705,110.71499999999999
2008-03-12,109.635,109.645
2008-03-13,109.885,109.895
2008-03-14,108.19500000000001,108.205
2008-03-17,107.065,107.07499999999999
2008-03-18,111.515,111.52499999999999
2008-03-19,108.795,108.80499999999999
2008-03-20,110.265,110.27499999999999
2008-03-24,112.465,112.475
2008-03-25,112.565,112.57499999999999
2008-03-26,111.17500000000001,111.185
2008-03-27,110.845,110.85499999999999
2008-03-28,109.765,109.77499999999999
2008-03-31,110.165,110.175
2008-04-01,114.055,114.065
2008-04-02,114.11500000000001,114.125
2008-04-03,114.385,114.395
2008-04-04,114.28500000000001,114.295
2008-04-07,114.33500000000001,114.345
